Year,Month,DON_OPO,CAS_Period,DCD,Total_Donors,Used_Donors,Utilization_Rate,DCU_Rate
2018,2,NJTO,Pre-CAS,0.0,13,4.0,0.3076923076923077,0.0
2018,2,NJTO,Pre-CAS,1.0,2,2.0,1.0,0.0
2018,2,NMOP,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,2,NVLV,Pre-CAS,0.0,5,1.0,0.2,0.0
2018,2,NVLV,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,2,NYAP,Pre-CAS,0.0,1,1.0,1.0,0.0
2018,2,NYAP,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,2,NYFL,Pre-CAS,0.0,5,0.0,0.0,0.0
2018,2,NYRT,Pre-CAS,0.0,16,1.0,0.0625,0.0
2018,2,NYRT,Pre-CAS,1.0,6,0.0,0.0,0.0
2018,2,NYWN,Pre-CAS,0.0,3,0.0,0.0,0.0
2018,2,NYWN,Pre-CAS,1.0,3,0.0,0.0,0.0
2018,2,OHLB,Pre-CAS,0.0,6,2.0,0.3333333333333333,0.0
2018,2,OHLB,Pre-CAS,1.0,3,1.0,0.3333333333333333,0.0
2018,2,OHLC,Pre-CAS,0.0,1,0.0,0.0,0.0
2018,2,OHLC,Pre-CAS,1.0,2,1.0,0.5,0.0
2018,2,OHLP,Pre-CAS,0.0,8,1.0,0.125,0.0
2018,2,OHLP,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,2,OHOV,Pre-CAS,0.0,7,3.0,0.42857142857142855,0.0
2018,2,OHOV,Pre-CAS,1.0,1,1.0,1.0,0.0
2018,2,OKOP,Pre-CAS,0.0,3,0.0,0.0,0.0
2018,2,OKOP,Pre-CAS,1.0,3,0.0,0.0,0.0
2018,2,ORUO,Pre-CAS,0.0,8,1.0,0.125,0.0
2018,2,ORUO,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,2,PADV,Pre-CAS,0.0,30,7.0,0.23333333333333334,0.0
2018,2,PADV,Pre-CAS,1.0,6,0.0,0.0,0.0
2018,2,PATF,Pre-CAS,0.0,12,5.0,0.4166666666666667,1.0
2018,2,PATF,Pre-CAS,1.0,3,0.0,0.0,1.0
2018,2,PRLL,Pre-CAS,0.0,11,1.0,0.09090909090909091,0.0
2018,2,SCOP,Pre-CAS,0.0,13,5.0,0.38461538461538464,0.0
2018,2,SCOP,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,2,TNDS,Pre-CAS,0.0,11,2.0,0.18181818181818182,0.0
2018,2,TNDS,Pre-CAS,1.0,6,0.0,0.0,0.0
2018,2,TNMS,Pre-CAS,0.0,3,1.0,0.3333333333333333,0.0
2018,2,TXGC,Pre-CAS,0.0,19,6.0,0.3157894736842105,0.0
2018,2,TXGC,Pre-CAS,1.0,5,0.0,0.0,0.0
2018,2,TXSA,Pre-CAS,0.0,10,3.0,0.3,0.0
2018,2,TXSA,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,2,TXSB,Pre-CAS,0.0,23,1.0,0.043478260869565216,0.0
2018,2,TXSB,Pre-CAS,1.0,4,0.0,0.0,0.0
2018,2,UTOP,Pre-CAS,0.0,3,3.0,1.0,0.0
2018,2,UTOP,Pre-CAS,1.0,3,0.0,0.0,0.0
2018,2,VATB,Pre-CAS,0.0,10,1.0,0.1,0.0
2018,2,VATB,Pre-CAS,1.0,3,0.0,0.0,0.0
2018,2,WALC,Pre-CAS,0.0,9,1.0,0.1111111111111111,0.0
2018,2,WALC,Pre-CAS,1.0,5,0.0,0.0,0.0
2018,2,WIDN,Pre-CAS,0.0,5,0.0,0.0,0.0
2018,2,WIDN,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,2,WIUW,Pre-CAS,0.0,7,1.0,0.14285714285714285,0.0
2018,2,WIUW,Pre-CAS,1.0,2,1.0,0.5,0.0
2018,3,ALOB,Pre-CAS,0.0,7,2.0,0.2857142857142857,1.0
2018,3,ALOB,Pre-CAS,1.0,2,0.0,0.0,1.0
2018,3,AROR,Pre-CAS,0.0,1,1.0,1.0,0.0
2018,3,AZOB,Pre-CAS,0.0,19,8.0,0.42105263157894735,0.0
2018,3,AZOB,Pre-CAS,1.0,3,0.0,0.0,0.0
2018,3,CADN,Pre-CAS,0.0,18,2.0,0.1111111111111111,1.0
2018,3,CADN,Pre-CAS,1.0,5,0.0,0.0,1.0
2018,3,CAGS,Pre-CAS,0.0,3,0.0,0.0,0.0
2018,3,CAGS,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,3,CAOP,Pre-CAS,0.0,31,9.0,0.2903225806451613,0.0
2018,3,CAOP,Pre-CAS,1.0,6,0.0,0.0,0.0
2018,3,CASD,Pre-CAS,0.0,7,2.0,0.2857142857142857,0.0
2018,3,CASD,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,3,CORS,Pre-CAS,0.0,11,1.0,0.09090909090909091,1.0
2018,3,CORS,Pre-CAS,1.0,4,0.0,0.0,1.0
2018,3,DCTC,Pre-CAS,0.0,12,7.0,0.5833333333333334,0.0
2018,3,DCTC,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,3,FLFH,Pre-CAS,0.0,11,2.0,0.18181818181818182,0.0
2018,3,FLFH,Pre-CAS,1.0,5,0.0,0.0,0.0
2018,3,FLMP,Pre-CAS,0.0,6,2.0,0.3333333333333333,0.0
2018,3,FLMP,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,3,FLUF,Pre-CAS,0.0,11,2.0,0.18181818181818182,0.0
2018,3,FLUF,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,3,FLWC,Pre-CAS,0.0,19,4.0,0.21052631578947367,0.0
2018,3,FLWC,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,3,GALL,Pre-CAS,0.0,19,6.0,0.3157894736842105,0.0
2018,3,GALL,Pre-CAS,1.0,1,1.0,1.0,0.0
2018,3,HIOP,Pre-CAS,0.0,1,0.0,0.0,0.0
2018,3,IAOP,Pre-CAS,0.0,5,1.0,0.2,0.0
2018,3,ILIP,Pre-CAS,0.0,23,9.0,0.391304347826087,0.0
2018,3,ILIP,Pre-CAS,1.0,11,1.0,0.09090909090909091,0.0
2018,3,INOP,Pre-CAS,0.0,13,4.0,0.3076923076923077,0.0
2018,3,INOP,Pre-CAS,1.0,2,1.0,0.5,0.0
2018,3,KYDA,Pre-CAS,0.0,8,1.0,0.125,0.0
2018,3,KYDA,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,3,LAOP,Pre-CAS,0.0,14,5.0,0.35714285714285715,0.0
2018,3,LAOP,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,3,MAOB,Pre-CAS,0.0,26,9.0,0.34615384615384615,0.0
2018,3,MAOB,Pre-CAS,1.0,8,0.0,0.0,0.0
2018,3,MDPC,Pre-CAS,0.0,11,4.0,0.36363636363636365,0.0
2018,3,MDPC,Pre-CAS,1.0,4,0.0,0.0,0.0
2018,3,MIOP,Pre-CAS,0.0,15,8.0,0.5333333333333333,1.0
2018,3,MIOP,Pre-CAS,1.0,14,2.0,0.14285714285714285,1.0
2018,3,MNOP,Pre-CAS,0.0,11,5.0,0.45454545454545453,0.0
2018,3,MNOP,Pre-CAS,1.0,5,0.0,0.0,0.0
2018,3,MOMA,Pre-CAS,0.0,13,5.0,0.38461538461538464,1.0
2018,3,MOMA,Pre-CAS,1.0,1,0.0,0.0,1.0
2018,3,MSOP,Pre-CAS,0.0,6,0.0,0.0,1.0
2018,3,MWOB,Pre-CAS,0.0,14,7.0,0.5,0.0
2018,3,MWOB,Pre-CAS,1.0,3,1.0,0.3333333333333333,0.0
2018,3,NCCM,Pre-CAS,0.0,6,1.0,0.16666666666666666,0.0
2018,3,NCCM,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,3,NCNC,Pre-CAS,0.0,6,2.0,0.3333333333333333,0.0
2018,3,NCNC,Pre-CAS,1.0,9,0.0,0.0,0.0
2018,3,NEOR,Pre-CAS,0.0,8,2.0,0.25,0.0
2018,3,NJTO,Pre-CAS,0.0,13,4.0,0.3076923076923077,0.0
2018,3,NMOP,Pre-CAS,0.0,1,0.0,0.0,0.0
2018,3,NMOP,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,3,NVLV,Pre-CAS,0.0,10,3.0,0.3,0.0
2018,3,NYAP,Pre-CAS,0.0,5,0.0,0.0,0.0
2018,3,NYAP,Pre-CAS,1.0,3,0.0,0.0,0.0
2018,3,NYFL,Pre-CAS,0.0,1,0.0,0.0,0.0
2018,3,NYFL,Pre-CAS,1.0,3,0.0,0.0,0.0
2018,3,NYRT,Pre-CAS,0.0,22,4.0,0.18181818181818182,0.0
2018,3,NYRT,Pre-CAS,1.0,3,1.0,0.3333333333333333,0.0
2018,3,NYWN,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,3,OHLB,Pre-CAS,0.0,7,1.0,0.14285714285714285,0.0
2018,3,OHLB,Pre-CAS,1.0,6,2.0,0.3333333333333333,0.0
2018,3,OHLC,Pre-CAS,0.0,3,2.0,0.6666666666666666,0.0
2018,3,OHLC,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,3,OHLP,Pre-CAS,0.0,7,1.0,0.14285714285714285,0.0
2018,3,OHLP,Pre-CAS,1.0,6,0.0,0.0,0.0
2018,3,OHOV,Pre-CAS,0.0,5,2.0,0.4,0.0
2018,3,OKOP,Pre-CAS,0.0,7,2.0,0.2857142857142857,0.0
2018,3,OKOP,Pre-CAS,1.0,6,0.0,0.0,0.0
2018,3,ORUO,Pre-CAS,0.0,8,2.0,0.25,0.0
2018,3,ORUO,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,3,PADV,Pre-CAS,0.0,38,15.0,0.39473684210526316,0.0
2018,3,PADV,Pre-CAS,1.0,13,1.0,0.07692307692307693,0.0
2018,3,PATF,Pre-CAS,0.0,18,7.0,0.3888888888888889,1.0
2018,3,PATF,Pre-CAS,1.0,4,2.0,0.5,1.0
2018,3,PRLL,Pre-CAS,0.0,12,3.0,0.25,0.0
2018,3,SCOP,Pre-CAS,0.0,13,5.0,0.38461538461538464,0.0
2018,3,SCOP,Pre-CAS,1.0,4,0.0,0.0,0.0
2018,3,TNDS,Pre-CAS,0.0,23,6.0,0.2608695652173913,0.0
2018,3,TNDS,Pre-CAS,1.0,4,0.0,0.0,0.0
2018,3,TNMS,Pre-CAS,0.0,2,0.0,0.0,0.0
2018,3,TNMS,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,3,TXGC,Pre-CAS,0.0,21,4.0,0.19047619047619047,0.0
2018,3,TXGC,Pre-CAS,1.0,5,2.0,0.4,0.0
2018,3,TXSA,Pre-CAS,0.0,9,2.0,0.2222222222222222,0.0
2018,3,TXSA,Pre-CAS,1.0,3,0.0,0.0,0.0
2018,3,TXSB,Pre-CAS,0.0,28,8.0,0.2857142857142857,0.0
2018,3,TXSB,Pre-CAS,1.0,6,0.0,0.0,0.0
2018,3,UTOP,Pre-CAS,0.0,7,1.0,0.14285714285714285,0.0
2018,3,UTOP,Pre-CAS,1.0,4,0.0,0.0,0.0
2018,3,VATB,Pre-CAS,0.0,9,3.0,0.3333333333333333,0.0
2018,3,VATB,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,3,WALC,Pre-CAS,0.0,14,3.0,0.21428571428571427,0.0
2018,3,WALC,Pre-CAS,1.0,8,1.0,0.125,0.0
2018,3,WIDN,Pre-CAS,0.0,6,0.0,0.0,0.0
2018,3,WIDN,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,3,WIUW,Pre-CAS,0.0,6,0.0,0.0,0.0
2018,3,WIUW,Pre-CAS,1.0,5,0.0,0.0,0.0
2018,4,ALOB,Pre-CAS,0.0,14,4.0,0.2857142857142857,1.0
2018,4,ALOB,Pre-CAS,1.0,1,0.0,0.0,1.0
2018,4,AROR,Pre-CAS,0.0,2,0.0,0.0,0.0
2018,4,AROR,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,4,AZOB,Pre-CAS,0.0,12,1.0,0.08333333333333333,0.0
2018,4,AZOB,Pre-CAS,1.0,5,2.0,0.4,0.0
2018,4,CADN,Pre-CAS,0.0,23,7.0,0.30434782608695654,1.0
2018,4,CADN,Pre-CAS,1.0,6,0.0,0.0,1.0
2018,4,CAGS,Pre-CAS,0.0,2,1.0,0.5,0.0
2018,4,CAOP,Pre-CAS,0.0,39,8.0,0.20512820512820512,0.0
2018,4,CAOP,Pre-CAS,1.0,5,0.0,0.0,0.0
2018,4,CASD,Pre-CAS,0.0,6,1.0,0.16666666666666666,0.0
2018,4,CASD,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,4,CORS,Pre-CAS,0.0,6,1.0,0.16666666666666666,1.0
2018,4,CORS,Pre-CAS,1.0,5,0.0,0.0,1.0
2018,4,DCTC,Pre-CAS,0.0,8,4.0,0.5,0.0
2018,4,DCTC,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,4,FLFH,Pre-CAS,0.0,11,3.0,0.2727272727272727,0.0
2018,4,FLFH,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,4,FLMP,Pre-CAS,0.0,11,3.0,0.2727272727272727,0.0
2018,4,FLUF,Pre-CAS,0.0,11,3.0,0.2727272727272727,0.0
2018,4,FLUF,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,4,FLWC,Pre-CAS,0.0,17,4.0,0.23529411764705882,0.0
2018,4,FLWC,Pre-CAS,1.0,4,1.0,0.25,0.0
2018,4,GALL,Pre-CAS,0.0,21,2.0,0.09523809523809523,0.0
2018,4,GALL,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,4,HIOP,Pre-CAS,0.0,2,0.0,0.0,0.0
2018,4,IAOP,Pre-CAS,0.0,7,1.0,0.14285714285714285,0.0
2018,4,IAOP,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,4,ILIP,Pre-CAS,0.0,35,8.0,0.22857142857142856,0.0
2018,4,ILIP,Pre-CAS,1.0,6,0.0,0.0,0.0
2018,4,INOP,Pre-CAS,0.0,9,3.0,0.3333333333333333,0.0
2018,4,INOP,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,4,KYDA,Pre-CAS,0.0,6,2.0,0.3333333333333333,0.0
2018,4,KYDA,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,4,LAOP,Pre-CAS,0.0,16,2.0,0.125,0.0
2018,4,LAOP,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,4,MAOB,Pre-CAS,0.0,19,4.0,0.21052631578947367,0.0
2018,4,MAOB,Pre-CAS,1.0,9,2.0,0.2222222222222222,0.0
2018,4,MDPC,Pre-CAS,0.0,7,0.0,0.0,0.0
2018,4,MIOP,Pre-CAS,0.0,15,4.0,0.26666666666666666,1.0
2018,4,MIOP,Pre-CAS,1.0,9,1.0,0.1111111111111111,1.0
2018,4,MNOP,Pre-CAS,0.0,2,1.0,0.5,0.0
2018,4,MNOP,Pre-CAS,1.0,3,1.0,0.3333333333333333,0.0
2018,4,MOMA,Pre-CAS,0.0,11,3.0,0.2727272727272727,1.0
2018,4,MOMA,Pre-CAS,1.0,7,0.0,0.0,1.0
2018,4,MSOP,Pre-CAS,0.0,5,0.0,0.0,1.0
2018,4,MWOB,Pre-CAS,0.0,20,7.0,0.35,0.0
2018,4,MWOB,Pre-CAS,1.0,7,0.0,0.0,0.0
2018,4,NCCM,Pre-CAS,0.0,10,4.0,0.4,0.0
2018,4,NCNC,Pre-CAS,0.0,13,2.0,0.15384615384615385,0.0
2018,4,NCNC,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,4,NEOR,Pre-CAS,0.0,1,0.0,0.0,0.0
2018,4,NEOR,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,4,NJTO,Pre-CAS,0.0,11,1.0,0.09090909090909091,0.0
2018,4,NJTO,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,4,NMOP,Pre-CAS,0.0,3,1.0,0.3333333333333333,0.0
2018,4,NMOP,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,4,NVLV,Pre-CAS,0.0,12,4.0,0.3333333333333333,0.0
2018,4,NVLV,Pre-CAS,1.0,1,1.0,1.0,0.0
2018,4,NYAP,Pre-CAS,0.0,1,1.0,1.0,0.0
2018,4,NYFL,Pre-CAS,0.0,5,0.0,0.0,0.0
2018,4,NYFL,Pre-CAS,1.0,3,0.0,0.0,0.0
2018,4,NYRT,Pre-CAS,0.0,19,5.0,0.2631578947368421,0.0
2018,4,NYRT,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,4,NYWN,Pre-CAS,0.0,4,1.0,0.25,0.0
2018,4,NYWN,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,4,OHLB,Pre-CAS,0.0,14,4.0,0.2857142857142857,0.0
2018,4,OHLB,Pre-CAS,1.0,4,0.0,0.0,0.0
2018,4,OHLC,Pre-CAS,0.0,4,1.0,0.25,0.0
2018,4,OHLP,Pre-CAS,0.0,8,3.0,0.375,0.0
2018,4,OHOV,Pre-CAS,0.0,4,0.0,0.0,0.0
2018,4,OKOP,Pre-CAS,0.0,12,4.0,0.3333333333333333,0.0
2018,4,OKOP,Pre-CAS,1.0,3,0.0,0.0,0.0
2018,4,ORUO,Pre-CAS,0.0,8,0.0,0.0,0.0
2018,4,ORUO,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,4,PADV,Pre-CAS,0.0,46,8.0,0.17391304347826086,0.0
2018,4,PADV,Pre-CAS,1.0,11,1.0,0.09090909090909091,0.0
2018,4,PATF,Pre-CAS,0.0,19,6.0,0.3157894736842105,1.0
2018,4,PATF,Pre-CAS,1.0,3,0.0,0.0,1.0
2018,4,PRLL,Pre-CAS,0.0,7,0.0,0.0,0.0
2018,4,SCOP,Pre-CAS,0.0,11,4.0,0.36363636363636365,0.0
2018,4,SCOP,Pre-CAS,1.0,3,0.0,0.0,0.0
2018,4,TNDS,Pre-CAS,0.0,20,2.0,0.1,0.0
2018,4,TNMS,Pre-CAS,0.0,3,0.0,0.0,0.0
2018,4,TNMS,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,4,TXGC,Pre-CAS,0.0,23,6.0,0.2608695652173913,0.0
2018,4,TXGC,Pre-CAS,1.0,11,0.0,0.0,0.0
2018,4,TXSA,Pre-CAS,0.0,6,1.0,0.16666666666666666,0.0
2018,4,TXSA,Pre-CAS,1.0,4,0.0,0.0,0.0
2018,4,TXSB,Pre-CAS,0.0,19,3.0,0.15789473684210525,0.0
2018,4,TXSB,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,4,UTOP,Pre-CAS,0.0,8,3.0,0.375,0.0
2018,4,UTOP,Pre-CAS,1.0,5,0.0,0.0,0.0
2018,4,VATB,Pre-CAS,0.0,6,3.0,0.5,0.0
2018,4,VATB,Pre-CAS,1.0,3,0.0,0.0,0.0
2018,4,WALC,Pre-CAS,0.0,11,3.0,0.2727272727272727,0.0
2018,4,WALC,Pre-CAS,1.0,3,0.0,0.0,0.0
2018,4,WIDN,Pre-CAS,0.0,7,2.0,0.2857142857142857,0.0
2018,4,WIUW,Pre-CAS,0.0,5,3.0,0.6,0.0
2018,4,WIUW,Pre-CAS,1.0,3,0.0,0.0,0.0
2018,5,ALOB,Pre-CAS,0.0,9,2.0,0.2222222222222222,1.0
2018,5,ALOB,Pre-CAS,1.0,2,0.0,0.0,1.0
2018,5,AROR,Pre-CAS,0.0,4,1.0,0.25,0.0
2018,5,AZOB,Pre-CAS,0.0,11,5.0,0.45454545454545453,0.0
2018,5,AZOB,Pre-CAS,1.0,9,0.0,0.0,0.0
2018,5,CADN,Pre-CAS,0.0,20,3.0,0.15,1.0
2018,5,CADN,Pre-CAS,1.0,1,1.0,1.0,1.0
2018,5,CAGS,Pre-CAS,0.0,9,1.0,0.1111111111111111,0.0
2018,5,CAGS,Pre-CAS,1.0,1,1.0,1.0,0.0
2018,5,CAOP,Pre-CAS,0.0,41,7.0,0.17073170731707318,0.0
2018,5,CAOP,Pre-CAS,1.0,10,0.0,0.0,0.0
2018,5,CASD,Pre-CAS,0.0,12,6.0,0.5,0.0
2018,5,CASD,Pre-CAS,1.0,5,0.0,0.0,0.0
2018,5,CORS,Pre-CAS,0.0,7,0.0,0.0,1.0
2018,5,CORS,Pre-CAS,1.0,4,0.0,0.0,1.0
2018,5,DCTC,Pre-CAS,0.0,5,3.0,0.6,0.0
2018,5,DCTC,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,5,FLFH,Pre-CAS,0.0,8,3.0,0.375,0.0
2018,5,FLFH,Pre-CAS,1.0,3,0.0,0.0,0.0
2018,5,FLMP,Pre-CAS,0.0,14,2.0,0.14285714285714285,0.0
2018,5,FLMP,Pre-CAS,1.0,4,0.0,0.0,0.0
2018,5,FLUF,Pre-CAS,0.0,16,3.0,0.1875,0.0
2018,5,FLUF,Pre-CAS,1.0,3,0.0,0.0,0.0
2018,5,FLWC,Pre-CAS,0.0,18,4.0,0.2222222222222222,0.0
2018,5,FLWC,Pre-CAS,1.0,2,1.0,0.5,0.0
2018,5,GALL,Pre-CAS,0.0,23,6.0,0.2608695652173913,0.0
2018,5,GALL,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,5,HIOP,Pre-CAS,0.0,3,0.0,0.0,0.0
2018,5,IAOP,Pre-CAS,0.0,6,2.0,0.3333333333333333,0.0
2018,5,IAOP,Pre-CAS,1.0,2,1.0,0.5,0.0
2018,5,ILIP,Pre-CAS,0.0,32,14.0,0.4375,0.0
2018,5,ILIP,Pre-CAS,1.0,5,1.0,0.2,0.0
2018,5,INOP,Pre-CAS,0.0,12,4.0,0.3333333333333333,0.0
2018,5,INOP,Pre-CAS,1.0,5,1.0,0.2,0.0
2018,5,KYDA,Pre-CAS,0.0,15,2.0,0.13333333333333333,0.0
2018,5,KYDA,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,5,LAOP,Pre-CAS,0.0,9,2.0,0.2222222222222222,0.0
2018,5,LAOP,Pre-CAS,1.0,4,0.0,0.0,0.0
2018,5,MAOB,Pre-CAS,0.0,24,4.0,0.16666666666666666,0.0
2018,5,MAOB,Pre-CAS,1.0,4,2.0,0.5,0.0
2018,5,MDPC,Pre-CAS,0.0,13,3.0,0.23076923076923078,0.0
2018,5,MIOP,Pre-CAS,0.0,12,3.0,0.25,1.0
2018,5,MIOP,Pre-CAS,1.0,5,0.0,0.0,1.0
2018,5,MNOP,Pre-CAS,0.0,8,2.0,0.25,0.0
2018,5,MNOP,Pre-CAS,1.0,8,1.0,0.125,0.0
2018,5,MOMA,Pre-CAS,0.0,12,7.0,0.5833333333333334,1.0
2018,5,MOMA,Pre-CAS,1.0,1,0.0,0.0,1.0
2018,5,MSOP,Pre-CAS,0.0,4,1.0,0.25,1.0
2018,5,MSOP,Pre-CAS,1.0,1,0.0,0.0,1.0
2018,5,MWOB,Pre-CAS,0.0,15,5.0,0.3333333333333333,0.0
2018,5,MWOB,Pre-CAS,1.0,8,0.0,0.0,0.0
2018,5,NCCM,Pre-CAS,0.0,3,0.0,0.0,0.0
2018,5,NCCM,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,5,NCNC,Pre-CAS,0.0,7,3.0,0.42857142857142855,0.0
2018,5,NCNC,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,5,NEOR,Pre-CAS,0.0,3,1.0,0.3333333333333333,0.0
2018,5,NEOR,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,5,NJTO,Pre-CAS,0.0,13,3.0,0.23076923076923078,0.0
2018,5,NMOP,Pre-CAS,0.0,5,0.0,0.0,0.0
2018,5,NVLV,Pre-CAS,0.0,10,4.0,0.4,0.0
2018,5,NVLV,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,5,NYAP,Pre-CAS,0.0,2,1.0,0.5,0.0
2018,5,NYAP,Pre-CAS,1.0,5,0.0,0.0,0.0
2018,5,NYFL,Pre-CAS,0.0,3,0.0,0.0,0.0
2018,5,NYFL,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,5,NYRT,Pre-CAS,0.0,20,5.0,0.25,0.0
2018,5,NYRT,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,5,NYWN,Pre-CAS,0.0,2,1.0,0.5,0.0
2018,5,NYWN,Pre-CAS,1.0,8,0.0,0.0,0.0
2018,5,OHLB,Pre-CAS,0.0,14,5.0,0.35714285714285715,0.0
2018,5,OHLB,Pre-CAS,1.0,3,0.0,0.0,0.0
2018,5,OHLC,Pre-CAS,0.0,3,1.0,0.3333333333333333,0.0
2018,5,OHLC,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,5,OHLP,Pre-CAS,0.0,6,1.0,0.16666666666666666,0.0
2018,5,OHLP,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,5,OHOV,Pre-CAS,0.0,4,0.0,0.0,0.0
2018,5,OKOP,Pre-CAS,0.0,11,2.0,0.18181818181818182,0.0
2018,5,OKOP,Pre-CAS,1.0,4,0.0,0.0,0.0
2018,5,ORUO,Pre-CAS,0.0,6,1.0,0.16666666666666666,0.0
2018,5,ORUO,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,5,PADV,Pre-CAS,0.0,27,8.0,0.2962962962962963,0.0
2018,5,PADV,Pre-CAS,1.0,8,1.0,0.125,0.0
2018,5,PATF,Pre-CAS,0.0,18,6.0,0.3333333333333333,1.0
2018,5,PATF,Pre-CAS,1.0,4,1.0,0.25,1.0
2018,5,PRLL,Pre-CAS,0.0,9,0.0,0.0,0.0
2018,5,SCOP,Pre-CAS,0.0,12,8.0,0.6666666666666666,0.0
2018,5,SCOP,Pre-CAS,1.0,4,0.0,0.0,0.0
2018,5,TNDS,Pre-CAS,0.0,21,4.0,0.19047619047619047,0.0
2018,5,TNDS,Pre-CAS,1.0,3,0.0,0.0,0.0
2018,5,TNMS,Pre-CAS,0.0,4,1.0,0.25,0.0
2018,5,TXGC,Pre-CAS,0.0,24,11.0,0.4583333333333333,0.0
2018,5,TXGC,Pre-CAS,1.0,2,0.0,0.0,0.0
2018,5,TXSA,Pre-CAS,0.0,13,4.0,0.3076923076923077,0.0
2018,5,TXSA,Pre-CAS,1.0,3,0.0,0.0,0.0
2018,5,TXSB,Pre-CAS,0.0,25,9.0,0.36,0.0
2018,5,TXSB,Pre-CAS,1.0,9,1.0,0.1111111111111111,0.0
2018,5,UTOP,Pre-CAS,0.0,7,1.0,0.14285714285714285,0.0
2018,5,UTOP,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,5,VATB,Pre-CAS,0.0,17,4.0,0.23529411764705882,0.0
2018,5,VATB,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,5,WALC,Pre-CAS,0.0,20,6.0,0.3,0.0
2018,5,WALC,Pre-CAS,1.0,8,0.0,0.0,0.0
2018,5,WIDN,Pre-CAS,0.0,5,0.0,0.0,0.0
2018,5,WIUW,Pre-CAS,0.0,6,4.0,0.6666666666666666,0.0
2018,5,WIUW,Pre-CAS,1.0,1,0.0,0.0,0.0
2018,6,ALOB,Pre-CAS,0.0,11,2.0,0.18181818181818182,1.0
2018,6,ALOB,Pre-CAS,1.0,1,0.0,0.0,1.0
2018,6,AROR,Pre-CAS,0.0,6,0.0,0.0,0.0
2018,6,AZOB,Pre-CAS,0.0,10,4.0,0.4,0.0
2018,6,AZOB,Pre-CAS,1.0,8,0.0,0.0,0.0
2018,6,CADN,Pre-CAS,0.0,22,7.0,0.3181818181818182,1.0
2018,6,CADN,Pre-CAS,1.0,2,0.0,0.0,1.0
2018,6,CAGS,Pre-CAS,0.0,5,2.0,0.4,0.0
2018,6,CAOP,Pre-CAS,0.0,29,7.0,0.2413793103448276,0.0
2018,6,CAOP,Pre-CAS,1.0,9,0.0,0.0,0.0
2018,6,CASD,Pre-CAS,0.0,5,1.0,0.2,0.0
